;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
58;Cut;;False;01;;False;False;;Venusaur
59;Swords Dance;;False;;03;False;False;;Venusaur
60;Toxic;;False;;06;False;False;;Venusaur
61;Body Slam;;False;;08;False;False;;Venusaur
62;Take Down;;False;;09;False;False;;Venusaur
63;Double-Edge;;False;;10;False;False;;Venusaur
64;Hyper Beam;;False;;15;False;False;;Venusaur
65;Rage;;False;;20;False;False;;Venusaur
66;Mega Drain;;False;;21;False;False;;Venusaur
67;Mimic;;False;;31;False;False;;Venusaur
68;Double Team;;False;;32;False;False;;Venusaur
69;Reflect;;False;;33;False;False;;Venusaur
70;Bide;;False;;34;False;False;;Venusaur
71;Rest;;False;;44;False;False;;Venusaur
72;Substitute;;False;;50;False;False;;Venusaur
73;Tackle;1;False;;;False;False;;Squirtle
74;Tail Whip;1;False;;;False;False;;Squirtle
75;Bubble;8;False;;;False;False;;Squirtle
76;Water Gun;15;False;;12;False;False;;Squirtle
77;Bite;22;False;;;False;False;;Squirtle
78;Withdraw;28;False;;;False;False;;Squirtle
79;Skull Bash;35;False;;40;False;False;;Squirtle
80;Hydro Pump;42;False;;;False;False;;Squirtle
81;Surf;;False;03;;False;False;;Squirtle
82;Strength;;False;04;;False;False;;Squirtle
83;Mega Punch;;False;;01;False;False;;Squirtle
84;Mega Kick;;False;;05;False;False;;Squirtle
85;Toxic;;False;;06;False;False;;Squirtle
86;Body Slam;;False;;08;False;False;;Squirtle
87;Take Down;;False;;09;False;False;;Squirtle
88;Double-Edge;;False;;10;False;False;;Squirtle
89;BubbleBeam;;False;;11;False;False;;Squirtle
90;Ice Beam;;False;;13;False;False;;Squirtle
91;Blizzard;;False;;14;False;False;;Squirtle
92;Submission;;False;;17;False;False;;Squirtle
93;Counter;;False;;18;False;False;;Squirtle
94;Seismic Toss;;False;;19;False;False;;Squirtle
95;Rage;;False;;20;False;False;;Squirtle
96;Dig;;False;;28;False;False;;Squirtle
97;Mimic;;False;;31;False;False;;Squirtle
98;Double Team;;False;;32;False;False;;Squirtle
99;Reflect;;False;;33;False;False;;Squirtle
100;Bide;;False;;34;False;False;;Squirtle
101;Rest;;False;;44;False;False;;Squirtle
102;Substitute;;False;;50;False;False;;Squirtle
103;Growl;1;False;;;False;False;;Charmander
104;Scratch;1;False;;;False;False;;Charmander
105;Ember;9;False;;;False;False;;Charmander
106;Leer;15;False;;;False;False;;Charmander
107;Rage;22;False;;20;False;False;;Charmander
108;Slash;30;False;;;False;False;;Charmander
109;Flamethrower;38;False;;;False;False;;Charmander
110;Fire Spin;46;False;;;False;False;;Charmander
111;Cut;;False;01;;False;False;;Charmander
112;Strength;;False;04;;False;False;;Charmander
113;Mega Punch;;False;;01;False;False;;Charmander
114;Swords Dance;;False;;03;False;False;;Charmander
115;Mega Kick;;False;;05;False;False;;Charmander
116;Toxic;;False;;06;False;False;;Charmander
117;Body Slam;;False;;08;False;False;;Charmander
118;Take Down;;False;;09;False;False;;Charmander
119;Double-Edge;;False;;10;False;False;;Charmander
120;Submission;;False;;17;False;False;;Charmander
121;Counter;;False;;18;False;False;;Charmander
122;Seismic Toss;;False;;19;False;False;;Charmander
123;Dragon Rage;;False;;23;False;False;;Charmander
124;Dig;;False;;28;False;False;;Charmander
125;Mimic;;False;;31;False;False;;Charmander
126;Double Team;;False;;32;False;False;;Charmander
127;Reflect;;False;;33;False;False;;Charmander
128;Bide;;False;;34;False;False;;Charmander
129;Fire Blast;;False;;38;False;False;;Charmander
130;Swift;;False;;39;False;False;;Charmander
131;Skull Bash;;False;;40;False;False;;Charmander
132;Rest;;False;;44;False;False;;Charmander
133;Substitute;;False;;50;False;False;;Charmander
134;Bubble;1;False;;;False;False;;Wartortle
135;Bubble;8;False;;;False;False;;Wartortle
136;Tackle;1;False;;;False;False;;Wartortle
137;Tail Whip;1;False;;;False;False;;Wartortle
138;Water Gun;15;False;;12;False;False;;Wartortle
139;Bite;24;False;;;False;False;;Wartortle
140;Withdraw;31;False;;;False;False;;Wartortle
141;Skull Bash;39;False;;40;False;False;;Wartortle
142;Hydro Pump;47;False;;;False;False;;Wartortle
143;Surf;;False;03;;False;False;;Wartortle
144;Strength;;False;04;;False;False;;Wartortle
145;Mega Punch;;False;;01;False;False;;Wartortle
146;Mega Kick;;False;;05;False;False;;Wartortle
147;Toxic;;False;;06;False;False;;Wartortle
148;Body Slam;;False;;08;False;False;;Wartortle
149;Take Down;;False;;09;False;False;;Wartortle
150;Double-Edge;;False;;10;False;False;;Wartortle
151;BubbleBeam;;False;;11;False;False;;Wartortle
152;Ice Beam;;False;;13;False;False;;Wartortle
153;Blizzard;;False;;14;False;False;;Wartortle
154;Submission;;False;;17;False;False;;Wartortle
155;Counter;;False;;18;False;False;;Wartortle
156;Seismic Toss;;False;;19;False;False;;Wartortle
157;Rage;;False;;20;False;False;;Wartortle
158;Dig;;False;;28;False;False;;Wartortle
159;Mimic;;False;;31;False;False;;Wartortle
160;Double Team;;False;;32;False;False;;Wartortle
161;Reflect;;False;;33;False;False;;Wartortle
162;Bide;;False;;34;False;False;;Wartortle
163;Rest;;False;;44;False;False;;Wartortle
164;Substitute;;False;;50;False;False;;Wartortle
165;Ember;1;False;;;False;False;;Charmeleon
166;Ember;9;False;;;False;False;;Charmeleon
167;Growl;1;False;;;False;False;;Charmeleon
168;Scratch;1;False;;;False;False;;Charmeleon
169;Leer;15;False;;;False;False;;Charmeleon
170;Rage;24;False;;20;False;False;;Charmeleon
171;Slash;33;False;;;False;False;;Charmeleon
172;Flamethrower;42;False;;;False;False;;Charmeleon
173;Fire Spin;56;False;;;False;False;;Charmeleon
174;Cut;;False;01;;False;False;;Charmeleon
175;Strength;;False;04;;False;False;;Charmeleon
176;Mega Punch;;False;;01;False;False;;Charmeleon
177;Swords Dance;;False;;03;False;False;;Charmeleon
178;Mega Kick;;False;;05;False;False;;Charmeleon
179;Toxic;;False;;06;False;False;;Charmeleon
180;Body Slam;;False;;08;False;False;;Charmeleon
181;Take Down;;False;;09;False;False;;Charmeleon
182;Double-Edge;;False;;10;False;False;;Charmeleon
183;Submission;;False;;17;False;False;;Charmeleon
184;Counter;;False;;18;False;False;;Charmeleon
185;Seismic Toss;;False;;19;False;False;;Charmeleon
186;Dragon Rage;;False;;23;False;False;;Charmeleon
187;Dig;;False;;28;False;False;;Charmeleon
188;Mimic;;False;;31;False;False;;Charmeleon
189;Double Team;;False;;32;False;False;;Charmeleon
190;Reflect;;False;;33;False;False;;Charmeleon
191;Bide;;False;;34;False;False;;Charmeleon
192;Fire Blast;;False;;38;False;False;;Charmeleon
193;Swift;;False;;39;False;False;;Charmeleon
194;Skull Bash;;False;;40;False;False;;Charmeleon
195;Rest;;False;;44;False;False;;Charmeleon
196;Substitute;;False;;50;False;False;;Charmeleon
197;Ember;1;False;;;False;False;;Charizard
198;Ember;9;False;;;False;False;;Charizard
199;Growl;1;False;;;False;False;;Charizard
200;Leer;1;False;;;False;False;;Charizard
201;Leer;15;False;;;False;False;;Charizard
202;Scratch;1;False;;;False;False;;Charizard
203;Rage;24;False;;20;False;False;;Charizard
204;Slash;36;False;;;False;False;;Charizard
205;Flamethrower;46;False;;;False;False;;Charizard
206;Fire Spin;55;False;;;False;False;;Charizard
207;Cut;;False;01;;False;False;;Charizard
208;Strength;;False;04;;False;False;;Charizard
209;Mega Punch;;False;;01;False;False;;Charizard
210;Swords Dance;;False;;03;False;False;;Charizard
211;Mega Kick;;False;;05;False;False;;Charizard
212;Toxic;;False;;06;False;False;;Charizard
213;Body Slam;;False;;08;False;False;;Charizard
214;Take Down;;False;;09;False;False;;Charizard
215;Double-Edge;;False;;10;False;False;;Charizard
216;Hyper Beam;;False;;15;False;False;;Charizard
217;Submission;;False;;17;False;False;;Charizard
218;Counter;;False;;18;False;False;;Charizard
219;Seismic Toss;;False;;19;False;False;;Charizard
220;Dragon Rage;;False;;23;False;False;;Charizard
221;Earthquake;;False;;26;False;False;;Charizard
222;Fissure;;False;;27;False;False;;Charizard
223;Dig;;False;;28;False;False;;Charizard
224;Mimic;;False;;31;False;False;;Charizard
225;Double Team;;False;;32;False;False;;Charizard
226;Reflect;;False;;33;False;False;;Charizard
227;Bide;;False;;34;False;False;;Charizard
228;Fire Blast;;False;;38;False;False;;Charizard
229;Swift;;False;;39;False;False;;Charizard
230;Skull Bash;;False;;40;False;False;;Charizard
231;Rest;;False;;44;False;False;;Charizard
232;Substitute;;False;;50;False;False;;Charizard
233;Bubble;1;False;;;False;False;;Blastoise
234;Bubble;8;False;;;False;False;;Blastoise
235;Tackle;1;False;;;False;False;;Blastoise
236;Tail Whip;1;False;;;False;False;;Blastoise
237;Water Gun;1;False;;12;False;False;;Blastoise
238;Water Gun;15;False;;12;False;False;;Blastoise
239;Bite;24;False;;;False;False;;Blastoise
240;Withdraw;31;False;;;False;False;;Blastoise
241;Skull Bash;42;False;;40;False;False;;Blastoise
242;Hydro Pump;52;False;;;False;False;;Blastoise
243;Surf;;False;03;;False;False;;Blastoise
244;Strength;;False;04;;False;False;;Blastoise
245;Mega Punch;;False;;01;False;False;;Blastoise
246;Mega Kick;;False;;05;False;False;;Blastoise
247;Toxic;;False;;06;False;False;;Blastoise
248;Body Slam;;False;;08;False;False;;Blastoise
249;Take Down;;False;;09;False;False;;Blastoise
250;Double-Edge;;False;;10;False;False;;Blastoise
251;BubbleBeam;;False;;11;False;False;;Blastoise
252;Ice Beam;;False;;13;False;False;;Blastoise
253;Blizzard;;False;;14;False;False;;Blastoise
254;Hyper Beam;;False;;15;False;False;;Blastoise
255;Submission;;False;;17;False;False;;Blastoise
256;Counter;;False;;18;False;False;;Blastoise
257;Seismic Toss;;False;;19;False;False;;Blastoise
258;Rage;;False;;20;False;False;;Blastoise
259;Earthquake;;False;;26;False;False;;Blastoise
260;Fissure;;False;;27;False;False;;Blastoise
261;Dig;;False;;28;False;False;;Blastoise
262;Mimic;;False;;31;False;False;;Blastoise
263;Double Team;;False;;32;False;False;;Blastoise
264;Reflect;;False;;33;False;False;;Blastoise
265;Bide;;False;;34;False;False;;Blastoise
266;Rest;;False;;44;False;False;;Blastoise
267;Substitute;;False;;50;False;False;;Blastoise
268;String Shot;1;False;;;False;False;;Caterpie
269;Tackle;1;False;;;False;False;;Caterpie
270;Harden;1;False;;;False;False;;Metapod
271;String Shot;;True;;;False;False;;Metapod
272;Tackle;;True;;;False;False;;Metapod
273;Confusion;1;False;;;False;False;;Butterfree
274;Confusion;12;False;;;False;False;;Butterfree
275;PoisonPowder;15;False;;;False;False;;Butterfree
276;Stun Spore;16;False;;;False;False;;Butterfree
277;Sleep Powder;17;False;;;False;False;;Butterfree
278;Supersonic;21;False;;;False;False;;Butterfree
279;Whirlwind;26;False;;04;False;False;;Butterfree
280;Psybeam;32;False;;;False;False;;Butterfree
281;Harden;;True;;;False;False;;Butterfree
282;String Shot;;True;;;False;False;;Butterfree
283;Tackle;;True;;;False;False;;Butterfree
284;Razor Wind;;False;;02;False;False;;Butterfree
285;Toxic;;False;;06;False;False;;Butterfree
286;Take Down;;False;;09;False;False;;Butterfree
287;Double-Edge;;False;;10;False;False;;Butterfree
288;Hyper Beam;;False;;15;False;False;;Butterfree
289;Rage;;False;;20;False;False;;Butterfree
290;Mega Drain;;False;;21;False;False;;Butterfree
291;SolarBeam;;False;;22;False;False;;Butterfree
292;Psychic;;False;;29;False;False;;Butterfree
293;Teleport;;False;;30;False;False;;Butterfree
294;Mimic;;False;;31;False;False;;Butterfree
295;Double Team;;False;;32;False;False;;Butterfree
296;Reflect;;False;;33;False;False;;Butterfree
297;Bide;;False;;34;False;False;;Butterfree
298;Swift;;False;;39;False;False;;Butterfree
299;Rest;;False;;44;False;False;;Butterfree
300;Psywave;;False;;46;False;False;;Butterfree
301;Substitute;;False;;50;False;False;;Butterfree
302;Harden;1;False;;;False;False;;Kakuna
303;Poison Sting;;True;;;False;False;;Kakuna
304;String Shot;;True;;;False;False;;Kakuna
305;Poison Sting;1;False;;;False;False;;Weedle
306;String Shot;1;False;;;False;False;;Weedle
307;Fury Attack;1;False;;;False;False;;Beedrill
308;Fury Attack;12;False;;;False;False;;Beedrill
309;Focus Energy;16;False;;;False;False;;Beedrill
310;Twineedle;20;False;;;False;False;;Beedrill
311;Rage;25;False;;20;False;False;;Beedrill
312;Pin Missile;30;False;;;False;False;;Beedrill
313;Agility;35;False;;;False;False;;Beedrill
314;Harden;;True;;;False;False;;Beedrill
315;Poison Sting;;True;;;False;False;;Beedrill
316;String Shot;;True;;;False;False;;Beedrill
317;Cut;;False;01;;False;False;;Beedrill
318;Swords Dance;;False;;03;False;False;;Beedrill
319;Toxic;;False;;06;False;False;;Beedrill
320;Take Down;;False;;09;False;False;;Beedrill
321;Double-Edge;;False;;10;False;False;;Beedrill
322;Hyper Beam;;False;;15;False;False;;Beedrill
323;Mega Drain;;False;;21;False;False;;Beedrill
324;Mimic;;False;;31;False;False;;Beedrill
325;Double Team;;False;;32;False;False;;Beedrill
326;Reflect;;False;;33;False;False;;Beedrill
327;Bide;;False;;34;False;False;;Beedrill
328;Swift;;False;;39;False;False;;Beedrill
329;Skull Bash;;False;;40;False;False;;Beedrill
330;Rest;;False;;44;False;False;;Beedrill
331;Substitute;;False;;50;False;False;;Beedrill
332;Gust;1;False;;;False;False;;Pidgey
333;Sand-Attack;5;False;;;False;False;;Pidgey
334;Quick Attack;12;False;;;False;False;;Pidgey
335;Whirlwind;19;False;;04;False;False;;Pidgey
336;Wing Attack;28;False;;;False;False;;Pidgey
337;Agility;36;False;;;False;False;;Pidgey
338;Mirror Move;44;False;;;False;False;;Pidgey
339;Fly;;False;02;;False;False;;Pidgey
340;Razor Wind;;False;;02;False;False;;Pidgey
341;Toxic;;False;;06;False;False;;Pidgey
342;Take Down;;False;;09;False;False;;Pidgey
343;Double-Edge;;False;;10;False;False;;Pidgey
344;Rage;;False;;20;False;False;;Pidgey
345;Mimic;;False;;31;False;False;;Pidgey
346;Double Team;;False;;32;False;False;;Pidgey
347;Reflect;;False;;33;False;False;;Pidgey
348;Bide;;False;;34;False;False;;Pidgey
349;Swift;;False;;39;False;False;;Pidgey
350;Sky Attack;;False;;43;False;False;;Pidgey
351;Rest;;False;;44;False;False;;Pidgey
352;Substitute;;False;;50;False;False;;Pidgey
353;Gust;1;False;;;False;False;;Pidgeotto
354;Sand-Attack;1;False;;;False;False;;Pidgeotto
355;Sand-Attack;5;False;;;False;False;;Pidgeotto
356;Quick Attack;12;False;;;False;False;;Pidgeotto
357;Whirlwind;21;False;;04;False;False;;Pidgeotto
358;Wing Attack;31;False;;;False;False;;Pidgeotto
359;Agility;40;False;;;False;False;;Pidgeotto
360;Mirror Move;49;False;;;False;False;;Pidgeotto
361;Fly;;False;02;;False;False;;Pidgeotto
362;Razor Wind;;False;;02;False;False;;Pidgeotto
363;Toxic;;False;;06;False;False;;Pidgeotto
364;Take Down;;False;;09;False;False;;Pidgeotto
365;Double-Edge;;False;;10;False;False;;Pidgeotto
366;Rage;;False;;20;False;False;;Pidgeotto
367;Mimic;;False;;31;False;False;;Pidgeotto
368;Double Team;;False;;32;False;False;;Pidgeotto
369;Reflect;;False;;33;False;False;;Pidgeotto
370;Bide;;False;;34;False;False;;Pidgeotto
371;Swift;;False;;39;False;False;;Pidgeotto
372;Sky Attack;;False;;43;False;False;;Pidgeotto
373;Rest;;False;;44;False;False;;Pidgeotto
374;Substitute;;False;;50;False;False;;Pidgeotto
375;Gust;1;False;;;False;False;;Pidgeot
376;Quick Attack;1;False;;;False;False;;Pidgeot
377;Quick Attack;12;False;;;False;False;;Pidgeot
378;Sand-Attack;1;False;;;False;False;;Pidgeot
379;Sand-Attack;5;False;;;False;False;;Pidgeot
380;Whirlwind;21;False;;04;False;False;;Pidgeot
381;Wing Attack;31;False;;;False;False;;Pidgeot
382;Agility;44;False;;;False;False;;Pidgeot
383;Mirror Move;54;False;;;False;False;;Pidgeot
384;Fly;;False;02;;False;False;;Pidgeot
385;Razor Wind;;False;;02;False;False;;Pidgeot
386;Toxic;;False;;06;False;False;;Pidgeot
387;Take Down;;False;;09;False;False;;Pidgeot
388;Double-Edge;;False;;10;False;False;;Pidgeot
389;Hyper Beam;;False;;15;False;False;;Pidgeot
390;Rage;;False;;20;False;False;;Pidgeot
391;Mimic;;False;;31;False;False;;Pidgeot
392;Double Team;;False;;32;False;False;;Pidgeot
393;Reflect;;False;;33;False;False;;Pidgeot
394;Bide;;False;;34;False;False;;Pidgeot
395;Swift;;False;;39;False;False;;Pidgeot
396;Sky Attack;;False;;43;False;False;;Pidgeot
397;Rest;;False;;44;False;False;;Pidgeot
398;Substitute;;False;;50;False;False;;Pidgeot
399;Tackle;1;False;;;False;False;;Rattata
400;Tail Whip;1;False;;;False;False;;Rattata
401;Quick Attack;7;False;;;False;False;;Rattata
402;Hyper Fang;14;False;;;False;False;;Rattata
403;Focus Energy;23;False;;;False;False;;Rattata
404;Super Fang;34;False;;;False;False;;Rattata
405;Toxic;;False;;06;False;False;;Rattata
406;Body Slam;;False;;08;False;False;;Rattata
407;Take Down;;False;;09;False;False;;Rattata
408;Double-Edge;;False;;10;False;False;;Rattata
409;BubbleBeam;;False;;11;False;False;;Rattata
410;Water Gun;;False;;12;False;False;;Rattata
411;Blizzard;;False;;14;False;False;;Rattata
412;Rage;;False;;20;False;False;;Rattata
413;Thunderbolt;;False;;24;False;False;;Rattata
414;Thunder;;False;;25;False;False;;Rattata
415;Dig;;False;;28;False;False;;Rattata
416;Mimic;;False;;31;False;False;;Rattata
417;Double Team;;False;;32;False;False;;Rattata
418;Bide;;False;;34;False;False;;Rattata
419;Swift;;False;;39;False;False;;Rattata
420;Skull Bash;;False;;40;False;False;;Rattata
421;Rest;;False;;44;False;False;;Rattata
422;Substitute;;False;;50;False;False;;Rattata
423;Quick Attack;1;False;;;False;False;;Raticate
424;Quick Attack;7;False;;;False;False;;Raticate
425;Tackle;1;False;;;False;False;;Raticate
426;Tail Whip;1;False;;;False;False;;Raticate
427;Hyper Fang;14;False;;;False;False;;Raticate
428;Focus Energy;27;False;;;False;False;;Raticate
429;Super Fang;41;False;;;False;False;;Raticate
430;Toxic;;False;;06;False;False;;Raticate
431;Body Slam;;False;;08;False;False;;Raticate
432;Take Down;;False;;09;False;False;;Raticate
433;Double-Edge;;False;;10;False;False;;Raticate
434;BubbleBeam;;False;;11;False;False;;Raticate
435;Water Gun;;False;;12;False;False;;Raticate
436;Ice Beam;;False;;13;False;False;;Raticate
437;Blizzard;;False;;14;False;False;;Raticate
438;Hyper Beam;;False;;15;False;False;;Raticate
439;Rage;;False;;20;False;False;;Raticate
440;Thunderbolt;;False;;24;False;False;;Raticate
441;Thunder;;False;;25;False;False;;Raticate
442;Dig;;False;;28;False;False;;Raticate
443;Mimic;;False;;31;False;False;;Raticate
444;Double Team;;False;;32;False;False;;Raticate
445;Bide;;False;;34;False;False;;Raticate
446;Swift;;False;;39;False;False;;Raticate
447;Skull Bash;;False;;40;False;False;;Raticate
448;Rest;;False;;44;False;False;;Raticate
449;Substitute;;False;;50;False;False;;Raticate
450;Growl;1;False;;;False;False;;Spearow
451;Peck;1;False;;;False;False;;Spearow
452;Leer;9;False;;;False;False;;Spearow
453;Fury Attack;15;False;;;False;False;;Spearow
454;Mirror Move;22;False;;;False;False;;Spearow
455;Drill Peck;29;False;;;False;False;;Spearow
456;Agility;36;False;;;False;False;;Spearow
457;Fly;;False;02;;False;False;;Spearow
458;Razor Wind;;False;;02;False;False;;Spearow
459;Whirlwind;;False;;04;False;False;;Spearow
460;Toxic;;False;;06;False;False;;Spearow
461;Take Down;;False;;09;False;False;;Spearow
462;Double-Edge;;False;;10;False;False;;Spearow
463;Rage;;False;;20;False;False;;Spearow
464;Mimic;;False;;31;False;False;;Spearow
465;Double Team;;False;;32;False;False;;Spearow
466;Bide;;False;;34;False;False;;Spearow
467;Swift;;False;;39;False;False;;Spearow
468;Sky Attack;;False;;43;False;False;;Spearow
469;Rest;;False;;44;False;False;;Spearow
470;Substitute;;False;;50;False;False;;Spearow
471;Growl;1;False;;;False;False;;Fearow
472;Leer;1;False;;;False;False;;Fearow
473;Leer;9;False;;;False;False;;Fearow
474;Peck;1;False;;;False;False;;Fearow
475;Fury Attack;15;False;;;False;False;;Fearow
476;Mirror Move;25;False;;;False;False;;Fearow
477;Drill Peck;34;False;;;False;False;;Fearow
478;Agility;43;False;;;False;False;;Fearow
479;Fly;;False;02;;False;False;;Fearow
480;Razor Wind;;False;;02;False;False;;Fearow
481;Whirlwind;;False;;04;False;False;;Fearow
482;Toxic;;False;;06;False;False;;Fearow
483;Take Down;;False;;09;False;False;;Fearow
484;Double-Edge;;False;;10;False;False;;Fearow
485;Hyper Beam;;False;;15;False;False;;Fearow
486;Rage;;False;;20;False;False;;Fearow
487;Mimic;;False;;31;False;False;;Fearow
488;Double Team;;False;;32;False;False;;Fearow
489;Bide;;False;;34;False;False;;Fearow
490;Swift;;False;;39;False;False;;Fearow
491;Sky Attack;;False;;43;False;False;;Fearow
492;Rest;;False;;44;False;False;;Fearow
493;Substitute;;False;;50;False;False;;Fearow
494;Leer;1;False;;;False;False;;Ekans
495;Wrap;1;False;;;False;False;;Ekans
496;Poison Sting;10;False;;;False;False;;Ekans
497;Bite;17;False;;;False;False;;Ekans
498;Glare;24;False;;;False;False;;Ekans
499;Screech;31;False;;;False;False;;Ekans
500;Acid;38;False;;;False;False;;Ekans
501;Strength;;False;04;;False;False;;Ekans
502;Toxic;;False;;06;False;False;;Ekans
503;Body Slam;;False;;08;False;False;;Ekans
504;Take Down;;False;;09;False;False;;Ekans
505;Double-Edge;;False;;10;False;False;;Ekans
506;Rage;;False;;20;False;False;;Ekans
507;Mega Drain;;False;;21;False;False;;Ekans
508;Earthquake;;False;;26;False;False;;Ekans
509;Fissure;;False;;27;False;False;;Ekans
510;Dig;;False;;28;False;False;;Ekans
511;Mimic;;False;;31;False;False;;Ekans
512;Double Team;;False;;32;False;False;;Ekans
513;Bide;;False;;34;False;False;;Ekans
514;Skull Bash;;False;;40;False;False;;Ekans
515;Rest;;False;;44;False;False;;Ekans
516;Rock Slide;;False;;48;False;False;;Ekans
517;Substitute;;False;;50;False;False;;Ekans
518;Growl;1;False;;;False;False;;Pikachu
519;ThunderShock;1;False;;;False;False;;Pikachu
520;Thunder Wave;9;False;;45;False;False;;Pikachu
521;Quick Attack;16;False;;;False;False;;Pikachu
522;Swift;26;False;;39;False;False;;Pikachu
523;Agility;33;False;;;False;False;;Pikachu
524;Thunder;43;False;;25;False;False;;Pikachu
525;Flash;;False;05;;False;False;;Pikachu
526;Mega Punch;;False;;01;False;False;;Pikachu
527;Mega Kick;;False;;05;False;False;;Pikachu
528;Toxic;;False;;06;False;False;;Pikachu
529;Body Slam;;False;;08;False;False;;Pikachu
530;Take Down;;False;;09;False;False;;Pikachu
531;Double-Edge;;False;;10;False;False;;Pikachu
532;Pay Day;;False;;16;False;False;;Pikachu
533;Submission;;False;;17;False;False;;Pikachu
534;Seismic Toss;;False;;19;False;False;;Pikachu
535;Rage;;False;;20;False;False;;Pikachu
536;Thunderbolt;;False;;24;False;False;;Pikachu
537;Mimic;;False;;31;False;False;;Pikachu
538;Double Team;;False;;32;False;False;;Pikachu
539;Reflect;;False;;33;False;False;;Pikachu
540;Bide;;False;;34;False;False;;Pikachu
541;Skull Bash;;False;;40;False;False;;Pikachu
542;Rest;;False;;44;False;False;;Pikachu
543;Substitute;;False;;50;False;False;;Pikachu
544;Leer;1;False;;;False;False;;Arbok
545;Poison Sting;1;False;;;False;False;;Arbok
546;Poison Sting;10;False;;;False;False;;Arbok
547;Wrap;1;False;;;False;False;;Arbok
548;Bite;17;False;;;False;False;;Arbok
549;Glare;27;False;;;False;False;;Arbok
550;Screech;36;False;;;False;False;;Arbok
551;Acid;47;False;;;False;False;;Arbok
552;Strength;;False;04;;False;False;;Arbok
553;Toxic;;False;;06;False;False;;Arbok
554;Body Slam;;False;;08;False;False;;Arbok
555;Take Down;;False;;09;False;False;;Arbok
556;Double-Edge;;False;;10;False;False;;Arbok
557;Hyper Beam;;False;;15;False;False;;Arbok
558;Rage;;False;;20;False;False;;Arbok
559;Mega Drain;;False;;21;False;False;;Arbok
560;Earthquake;;False;;26;False;False;;Arbok
561;Fissure;;False;;27;False;False;;Arbok
562;Dig;;False;;28;False;False;;Arbok
563;Mimic;;False;;31;False;False;;Arbok
564;Double Team;;False;;32;False;False;;Arbok
565;Bide;;False;;34;False;False;;Arbok
566;Skull Bash;;False;;40;False;False;;Arbok
567;Rest;;False;;44;False;False;;Arbok
568;Rock Slide;;False;;48;False;False;;Arbok
