;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
198;Overheat;;False;;50;False;False;;Charmander
199;AncientPower;;False;;;True;False;;Charmander
200;Beat Up;;False;;;True;False;;Charmander
201;Belly Drum;;False;;;True;False;;Charmander
202;Bite;;False;;;True;False;;Charmander
203;Dragon Dance;;False;;;True;False;;Charmander
204;Outrage;;False;;;True;False;;Charmander
205;Rock Slide;;False;;;True;False;;Charmander
206;Swords Dance;;False;;;True;False;;Charmander
207;Tackle;1;False;;;False;False;;Squirtle
208;Tail Whip;4;False;;;False;False;;Squirtle
209;Bubble;7;False;;;False;False;;Squirtle
210;Withdraw;10;False;;;False;False;;Squirtle
211;Water Gun;13;False;;;False;False;;Squirtle
212;Bite;18;False;;;False;False;;Squirtle
213;Rapid Spin;23;False;;;False;False;;Squirtle
214;Protect;28;False;;17;False;False;;Squirtle
215;Rain Dance;33;False;;18;False;False;;Squirtle
216;Skull Bash;40;False;;;False;False;;Squirtle
217;Hydro Pump;47;False;;;False;False;;Squirtle
218;Surf;;False;03;;False;False;;Squirtle
219;Strength;;False;04;;False;False;;Squirtle
220;Rock Smash;;False;06;;False;False;;Squirtle
221;Waterfall;;False;07;;False;False;;Squirtle
222;Dive;;False;08;;False;False;;Squirtle
223;Focus Punch;;False;;01;False;False;;Squirtle
224;Water Pulse;;False;;03;False;False;;Squirtle
225;Toxic;;False;;06;False;False;;Squirtle
226;Hail;;False;;07;False;False;;Squirtle
227;Hidden Power;;False;;10;False;False;;Squirtle
228;Ice Beam;;False;;13;False;False;;Squirtle
229;Blizzard;;False;;14;False;False;;Squirtle
230;Frustration;;False;;21;False;False;;Squirtle
231;Iron Tail;;False;;23;False;False;;Squirtle
232;Return;;False;;27;False;False;;Squirtle
233;Dig;;False;;28;False;False;;Squirtle
234;Brick Break;;False;;31;False;False;;Squirtle
235;Double Team;;False;;32;False;False;;Squirtle
236;Facade;;False;;42;False;False;;Squirtle
237;Secret Power;;False;;43;False;False;;Squirtle
238;Rest;;False;;44;False;False;;Squirtle
239;Attract;;False;;45;False;False;;Squirtle
240;Flail;;False;;;True;False;;Squirtle
241;Foresight;;False;;;True;False;;Squirtle
242;Haze;;False;;;True;False;;Squirtle
243;Mirror Coat;;False;;;True;False;;Squirtle
244;Mist;;False;;;True;False;;Squirtle
245;Mud Sport;;False;;;True;False;;Squirtle
246;Refresh;;False;;;True;False;;Squirtle
247;Yawn;;False;;;True;False;;Squirtle
248;Ember;1;False;;;False;False;;Charmeleon
249;Ember;7;False;;;False;False;;Charmeleon
250;Growl;1;False;;;False;False;;Charmeleon
251;Scratch;1;False;;;False;False;;Charmeleon
252;SmokeScreen;13;False;;;False;False;;Charmeleon
253;Rage;20;False;;;False;False;;Charmeleon
254;Scary Face;27;False;;;False;False;;Charmeleon
255;Flamethrower;34;False;;35;False;False;;Charmeleon
256;Slash;41;False;;;False;False;;Charmeleon
257;Dragon Rage;48;False;;;False;False;;Charmeleon
258;Fire Spin;55;False;;;False;False;;Charmeleon
259;Cut;;False;01;;False;False;;Charmeleon
260;Strength;;False;04;;False;False;;Charmeleon
261;Rock Smash;;False;06;;False;False;;Charmeleon
262;Focus Punch;;False;;01;False;False;;Charmeleon
263;Dragon Claw;;False;;02;False;False;;Charmeleon
264;Toxic;;False;;06;False;False;;Charmeleon
265;Hidden Power;;False;;10;False;False;;Charmeleon
266;Sunny Day;;False;;11;False;False;;Charmeleon
267;Protect;;False;;17;False;False;;Charmeleon
268;Frustration;;False;;21;False;False;;Charmeleon
269;Iron Tail;;False;;23;False;False;;Charmeleon
270;Return;;False;;27;False;False;;Charmeleon
271;Dig;;False;;28;False;False;;Charmeleon
272;Brick Break;;False;;31;False;False;;Charmeleon
273;Double Team;;False;;32;False;False;;Charmeleon
274;Fire Blast;;False;;38;False;False;;Charmeleon
275;Aerial Ace;;False;;40;False;False;;Charmeleon
276;Facade;;False;;42;False;False;;Charmeleon
277;Secret Power;;False;;43;False;False;;Charmeleon
278;Rest;;False;;44;False;False;;Charmeleon
279;Attract;;False;;45;False;False;;Charmeleon
280;Overheat;;False;;50;False;False;;Charmeleon
281;AncientPower;;False;;;True;False;;Charmeleon
282;Beat Up;;False;;;True;False;;Charmeleon
283;Belly Drum;;False;;;True;False;;Charmeleon
284;Bite;;False;;;True;False;;Charmeleon
285;Dragon Dance;;False;;;True;False;;Charmeleon
286;Outrage;;False;;;True;False;;Charmeleon
287;Rock Slide;;False;;;True;False;;Charmeleon
288;Swords Dance;;False;;;True;False;;Charmeleon
289;Bubble;1;False;;;False;False;;Wartortle
290;Bubble;7;False;;;False;False;;Wartortle
291;Tackle;1;False;;;False;False;;Wartortle
292;Tail Whip;1;False;;;False;False;;Wartortle
293;Tail Whip;4;False;;;False;False;;Wartortle
294;Withdraw;10;False;;;False;False;;Wartortle
295;Water Gun;13;False;;;False;False;;Wartortle
296;Bite;19;False;;;False;False;;Wartortle
297;Rapid Spin;25;False;;;False;False;;Wartortle
298;Protect;31;False;;17;False;False;;Wartortle
299;Rain Dance;37;False;;18;False;False;;Wartortle
300;Skull Bash;45;False;;;False;False;;Wartortle
301;Hydro Pump;53;False;;;False;False;;Wartortle
302;Surf;;False;03;;False;False;;Wartortle
303;Strength;;False;04;;False;False;;Wartortle
304;Rock Smash;;False;06;;False;False;;Wartortle
305;Waterfall;;False;07;;False;False;;Wartortle
306;Dive;;False;08;;False;False;;Wartortle
307;Focus Punch;;False;;01;False;False;;Wartortle
308;Water Pulse;;False;;03;False;False;;Wartortle
309;Toxic;;False;;06;False;False;;Wartortle
310;Hail;;False;;07;False;False;;Wartortle
311;Hidden Power;;False;;10;False;False;;Wartortle
312;Ice Beam;;False;;13;False;False;;Wartortle
313;Blizzard;;False;;14;False;False;;Wartortle
314;Frustration;;False;;21;False;False;;Wartortle
315;Iron Tail;;False;;23;False;False;;Wartortle
316;Return;;False;;27;False;False;;Wartortle
317;Dig;;False;;28;False;False;;Wartortle
318;Brick Break;;False;;31;False;False;;Wartortle
319;Double Team;;False;;32;False;False;;Wartortle
320;Facade;;False;;42;False;False;;Wartortle
321;Secret Power;;False;;43;False;False;;Wartortle
322;Rest;;False;;44;False;False;;Wartortle
323;Attract;;False;;45;False;False;;Wartortle
324;Flail;;False;;;True;False;;Wartortle
325;Foresight;;False;;;True;False;;Wartortle
326;Haze;;False;;;True;False;;Wartortle
327;Mirror Coat;;False;;;True;False;;Wartortle
328;Mist;;False;;;True;False;;Wartortle
329;Mud Sport;;False;;;True;False;;Wartortle
330;Refresh;;False;;;True;False;;Wartortle
331;Yawn;;False;;;True;False;;Wartortle
332;Bubble;1;False;;;False;False;;Blastoise
333;Bubble;7;False;;;False;False;;Blastoise
334;Tackle;1;False;;;False;False;;Blastoise
335;Tail Whip;1;False;;;False;False;;Blastoise
336;Tail Whip;4;False;;;False;False;;Blastoise
337;Withdraw;1;False;;;False;False;;Blastoise
338;Withdraw;10;False;;;False;False;;Blastoise
339;Water Gun;13;False;;;False;False;;Blastoise
340;Bite;19;False;;;False;False;;Blastoise
341;Rapid Spin;25;False;;;False;False;;Blastoise
342;Protect;31;False;;17;False;False;;Blastoise
343;Rain Dance;42;False;;18;False;False;;Blastoise
344;Skull Bash;55;False;;;False;False;;Blastoise
345;Hydro Pump;68;False;;;False;False;;Blastoise
346;Surf;;False;03;;False;False;;Blastoise
347;Strength;;False;04;;False;False;;Blastoise
348;Rock Smash;;False;06;;False;False;;Blastoise
349;Waterfall;;False;07;;False;False;;Blastoise
350;Dive;;False;08;;False;False;;Blastoise
351;Focus Punch;;False;;01;False;False;;Blastoise
352;Water Pulse;;False;;03;False;False;;Blastoise
353;Roar;;False;;05;False;False;;Blastoise
354;Toxic;;False;;06;False;False;;Blastoise
355;Hail;;False;;07;False;False;;Blastoise
356;Hidden Power;;False;;10;False;False;;Blastoise
357;Ice Beam;;False;;13;False;False;;Blastoise
358;Blizzard;;False;;14;False;False;;Blastoise
359;Hyper Beam;;False;;15;False;False;;Blastoise
360;Frustration;;False;;21;False;False;;Blastoise
361;Iron Tail;;False;;23;False;False;;Blastoise
362;Earthquake;;False;;26;False;False;;Blastoise
363;Return;;False;;27;False;False;;Blastoise
364;Dig;;False;;28;False;False;;Blastoise
365;Brick Break;;False;;31;False;False;;Blastoise
366;Double Team;;False;;32;False;False;;Blastoise
367;Facade;;False;;42;False;False;;Blastoise
368;Secret Power;;False;;43;False;False;;Blastoise
369;Rest;;False;;44;False;False;;Blastoise
370;Attract;;False;;45;False;False;;Blastoise
371;Flail;;False;;;True;False;;Blastoise
372;Foresight;;False;;;True;False;;Blastoise
373;Haze;;False;;;True;False;;Blastoise
374;Mirror Coat;;False;;;True;False;;Blastoise
375;Mist;;False;;;True;False;;Blastoise
376;Mud Sport;;False;;;True;False;;Blastoise
377;Refresh;;False;;;True;False;;Blastoise
378;Yawn;;False;;;True;False;;Blastoise
379;String Shot;1;False;;;False;False;;Caterpie
380;Tackle;1;False;;;False;False;;Caterpie
381;Confusion;1;False;;;False;False;;Butterfree
382;Confusion;10;False;;;False;False;;Butterfree
383;PoisonPowder;13;False;;;False;False;;Butterfree
384;Stun Spore;14;False;;;False;False;;Butterfree
385;Sleep Powder;15;False;;;False;False;;Butterfree
386;Supersonic;18;False;;;False;False;;Butterfree
387;Whirlwind;23;False;;;False;False;;Butterfree
388;Gust;28;False;;;False;False;;Butterfree
389;Psybeam;34;False;;;False;False;;Butterfree
390;Safeguard;40;False;;20;False;False;;Butterfree
391;Silver Wind;47;False;;;False;False;;Butterfree
392;Harden;;True;;;False;False;;Butterfree
393;String Shot;;True;;;False;False;;Butterfree
394;Tackle;;True;;;False;False;;Butterfree
395;Flash;;False;05;;False;False;;Butterfree
396;Toxic;;False;;06;False;False;;Butterfree
397;Hidden Power;;False;;10;False;False;;Butterfree
398;Sunny Day;;False;;11;False;False;;Butterfree
399;Hyper Beam;;False;;15;False;False;;Butterfree
400;Protect;;False;;17;False;False;;Butterfree
401;Rain Dance;;False;;18;False;False;;Butterfree
402;Giga Drain;;False;;19;False;False;;Butterfree
403;Frustration;;False;;21;False;False;;Butterfree
404;SolarBeam;;False;;22;False;False;;Butterfree
405;Return;;False;;27;False;False;;Butterfree
406;Psychic;;False;;29;False;False;;Butterfree
407;Shadow Ball;;False;;30;False;False;;Butterfree
408;Double Team;;False;;32;False;False;;Butterfree
409;Aerial Ace;;False;;40;False;False;;Butterfree
410;Facade;;False;;42;False;False;;Butterfree
411;Secret Power;;False;;43;False;False;;Butterfree
412;Rest;;False;;44;False;False;;Butterfree
413;Attract;;False;;45;False;False;;Butterfree
414;Thief;;False;;46;False;False;;Butterfree
415;Skill Swap;;False;;48;False;False;;Butterfree
416;Poison Sting;1;False;;;False;False;;Weedle
417;String Shot;1;False;;;False;False;;Weedle
418;Harden;1;False;;;False;False;;Kakuna
419;Harden;7;False;;;False;False;;Kakuna
420;Poison Sting;;True;;;False;False;;Kakuna
421;String Shot;;True;;;False;False;;Kakuna
422;Harden;1;False;;;False;False;;Metapod
423;Harden;7;False;;;False;False;;Metapod
424;String Shot;;True;;;False;False;;Metapod
425;Tackle;;True;;;False;False;;Metapod
426;Fury Attack;1;False;;;False;False;;Beedrill
427;Fury Attack;10;False;;;False;False;;Beedrill
428;Focus Energy;15;False;;;False;False;;Beedrill
429;Twineedle;20;False;;;False;False;;Beedrill
430;Rage;25;False;;;False;False;;Beedrill
431;Pursuit;30;False;;;False;False;;Beedrill
432;Pin Missile;35;False;;;False;False;;Beedrill
433;Agility;40;False;;;False;False;;Beedrill
434;Endeavor;45;False;;;False;False;;Beedrill
435;Harden;;True;;;False;False;;Beedrill
436;Poison Sting;;True;;;False;False;;Beedrill
437;String Shot;;True;;;False;False;;Beedrill
438;Cut;;False;01;;False;False;;Beedrill
439;Rock Smash;;False;06;;False;False;;Beedrill
440;Toxic;;False;;06;False;False;;Beedrill
441;Hidden Power;;False;;10;False;False;;Beedrill
442;Sunny Day;;False;;11;False;False;;Beedrill
443;Hyper Beam;;False;;15;False;False;;Beedrill
444;Protect;;False;;17;False;False;;Beedrill
445;Giga Drain;;False;;19;False;False;;Beedrill
446;Frustration;;False;;21;False;False;;Beedrill
447;SolarBeam;;False;;22;False;False;;Beedrill
448;Return;;False;;27;False;False;;Beedrill
449;Brick Break;;False;;31;False;False;;Beedrill
450;Double Team;;False;;32;False;False;;Beedrill
451;Sludge Bomb;;False;;36;False;False;;Beedrill
452;Aerial Ace;;False;;40;False;False;;Beedrill
453;Facade;;False;;42;False;False;;Beedrill
454;Secret Power;;False;;43;False;False;;Beedrill
455;Rest;;False;;44;False;False;;Beedrill
456;Attract;;False;;45;False;False;;Beedrill
457;Thief;;False;;46;False;False;;Beedrill
458;Tackle;1;False;;;False;False;;Pidgey
459;Sand-Attack;5;False;;;False;False;;Pidgey
460;Gust;9;False;;;False;False;;Pidgey
461;Quick Attack;13;False;;;False;False;;Pidgey
462;Whirlwind;19;False;;;False;False;;Pidgey
463;Wing Attack;25;False;;;False;False;;Pidgey
464;FeatherDance;31;False;;;False;False;;Pidgey
465;Agility;39;False;;;False;False;;Pidgey
466;Mirror Move;47;False;;;False;False;;Pidgey
467;Fly;;False;02;;False;False;;Pidgey
468;Toxic;;False;;06;False;False;;Pidgey
469;Hidden Power;;False;;10;False;False;;Pidgey
470;Sunny Day;;False;;11;False;False;;Pidgey
471;Protect;;False;;17;False;False;;Pidgey
472;Rain Dance;;False;;18;False;False;;Pidgey
473;Frustration;;False;;21;False;False;;Pidgey
474;Return;;False;;27;False;False;;Pidgey
475;Double Team;;False;;32;False;False;;Pidgey
476;Aerial Ace;;False;;40;False;False;;Pidgey
477;Facade;;False;;42;False;False;;Pidgey
478;Secret Power;;False;;43;False;False;;Pidgey
479;Rest;;False;;44;False;False;;Pidgey
480;Attract;;False;;45;False;False;;Pidgey
481;Thief;;False;;46;False;False;;Pidgey
482;Steel Wing;;False;;47;True;False;;Pidgey
483;Air Cutter;;False;;;True;False;;Pidgey
484;Faint Attack;;False;;;True;False;;Pidgey
485;Foresight;;False;;;True;False;;Pidgey
486;Pursuit;;False;;;True;False;;Pidgey
487;Gust;1;False;;;False;False;;Pidgeotto
488;Gust;9;False;;;False;False;;Pidgeotto
489;Sand-Attack;1;False;;;False;False;;Pidgeotto
490;Sand-Attack;5;False;;;False;False;;Pidgeotto
491;Tackle;1;False;;;False;False;;Pidgeotto
492;Quick Attack;13;False;;;False;False;;Pidgeotto
493;Whirlwind;20;False;;;False;False;;Pidgeotto
494;Wing Attack;27;False;;;False;False;;Pidgeotto
495;FeatherDance;34;False;;;False;False;;Pidgeotto
496;Agility;43;False;;;False;False;;Pidgeotto
497;Mirror Move;52;False;;;False;False;;Pidgeotto
498;Fly;;False;02;;False;False;;Pidgeotto
499;Toxic;;False;;06;False;False;;Pidgeotto
500;Hidden Power;;False;;10;False;False;;Pidgeotto
501;Sunny Day;;False;;11;False;False;;Pidgeotto
502;Protect;;False;;17;False;False;;Pidgeotto
503;Rain Dance;;False;;18;False;False;;Pidgeotto
504;Frustration;;False;;21;False;False;;Pidgeotto
505;Return;;False;;27;False;False;;Pidgeotto
506;Double Team;;False;;32;False;False;;Pidgeotto
507;Aerial Ace;;False;;40;False;False;;Pidgeotto
508;Facade;;False;;42;False;False;;Pidgeotto
509;Secret Power;;False;;43;False;False;;Pidgeotto
510;Rest;;False;;44;False;False;;Pidgeotto
511;Attract;;False;;45;False;False;;Pidgeotto
512;Thief;;False;;46;False;False;;Pidgeotto
513;Steel Wing;;False;;47;True;False;;Pidgeotto
514;Air Cutter;;False;;;True;False;;Pidgeotto
515;Faint Attack;;False;;;True;False;;Pidgeotto
516;Foresight;;False;;;True;False;;Pidgeotto
517;Pursuit;;False;;;True;False;;Pidgeotto
518;Gust;1;False;;;False;False;;Pidgeot
519;Gust;9;False;;;False;False;;Pidgeot
520;Quick Attack;1;False;;;False;False;;Pidgeot
521;Quick Attack;13;False;;;False;False;;Pidgeot
522;Sand-Attack;1;False;;;False;False;;Pidgeot
523;Sand-Attack;5;False;;;False;False;;Pidgeot
524;Tackle;1;False;;;False;False;;Pidgeot
525;Whirlwind;20;False;;;False;False;;Pidgeot
526;Wing Attack;27;False;;;False;False;;Pidgeot
527;FeatherDance;34;False;;;False;False;;Pidgeot
528;Agility;48;False;;;False;False;;Pidgeot
529;Mirror Move;62;False;;;False;False;;Pidgeot
530;Fly;;False;02;;False;False;;Pidgeot
531;Toxic;;False;;06;False;False;;Pidgeot
532;Hidden Power;;False;;10;False;False;;Pidgeot
533;Sunny Day;;False;;11;False;False;;Pidgeot
534;Hyper Beam;;False;;15;False;False;;Pidgeot
535;Protect;;False;;17;False;False;;Pidgeot
536;Rain Dance;;False;;18;False;False;;Pidgeot
537;Frustration;;False;;21;False;False;;Pidgeot
538;Return;;False;;27;False;False;;Pidgeot
539;Double Team;;False;;32;False;False;;Pidgeot
540;Aerial Ace;;False;;40;False;False;;Pidgeot
541;Facade;;False;;42;False;False;;Pidgeot
542;Secret Power;;False;;43;False;False;;Pidgeot
543;Rest;;False;;44;False;False;;Pidgeot
544;Attract;;False;;45;False;False;;Pidgeot
545;Thief;;False;;46;False;False;;Pidgeot
546;Steel Wing;;False;;47;True;False;;Pidgeot
547;Air Cutter;;False;;;True;False;;Pidgeot
548;Faint Attack;;False;;;True;False;;Pidgeot
549;Foresight;;False;;;True;False;;Pidgeot
550;Pursuit;;False;;;True;False;;Pidgeot
551;Tackle;1;False;;;False;False;;Rattata
552;Tail Whip;1;False;;;False;False;;Rattata
553;Quick Attack;7;False;;;False;False;;Rattata
554;Hyper Fang;13;False;;;False;False;;Rattata
555;Focus Energy;20;False;;;False;False;;Rattata
556;Pursuit;27;False;;;False;False;;Rattata
557;Super Fang;34;False;;;False;False;;Rattata
558;Endeavor;41;False;;;False;False;;Rattata
559;Cut;;False;01;;False;False;;Rattata
